open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
18580.0,18658.0,18580.0,18621.0,7770.0,AG9999.SHG,2026-01-05,,,
19575.0,19575.0,19575.0,19575.0,600.0,AG9999.SHG,2026-01-06,,,
19965.0,19965.0,19500.0,19647.0,3150.0,AG9999.SHG,2026-01-07,,,
18600.0,18600.0,18600.0,18600.0,1200.0,AG9999.SHG,2026-01-08,,,
20200.0,20300.0,20200.0,20250.0,60.0,AG9999.SHG,2026-01-15,,,
22275.0,22275.0,22275.0,22275.0,30.0,AG9999.SHG,2026-01-16,,,
23195.0,23440.0,23185.0,23376.0,4110.0,AG9999.SHG,2026-01-19,,,
23120.0,23550.0,23120.0,23265.0,600.0,AG9999.SHG,2026-01-20,,,
23550.0,23550.0,23355.0,23545.0,4290.0,AG9999.SHG,2026-01-21,,,
23150.0,23440.0,22880.0,22958.0,1620.0,AG9999.SHG,2026-01-22,,,
25253.0,25253.0,25120.0,25184.0,1620.0,AG9999.SHG,2026-01-23,,,
27580.0,27610.0,27580.0,27602.0,4200.0,AG9999.SHG,2026-01-26,,,
29080.0,29080.0,29080.0,29080.0,360.0,AG9999.SHG,2026-01-27,,,
30184.0,30450.0,29585.0,30084.0,4350.0,AG9999.SHG,2026-01-28,,,
31100.0,31100.0,31100.0,31100.0,540.0,AG9999.SHG,2026-01-29,,,
32000.0,32000.0,32000.0,32000.0,3000.0,AG9999.SHG,2026-01-30,,,
29120.0,29120.0,29120.0,29120.0,60.0,AG9999.SHG,2026-02-04,,,
26300.0,26300.0,26300.0,26300.0,60.0,AG9999.SHG,2026-02-05,,,
23670.0,23670.0,23670.0,23670.0,30.0,AG9999.SHG,2026-02-10,,,
22146.0,22146.0,22146.0,22146.0,5610.0,AG9999.SHG,2026-02-11,,,
22025.0,22025.0,22025.0,22025.0,630.0,AG9999.SHG,2026-02-12,,,
19822.0,19822.0,19822.0,19822.0,1980.0,AG9999.SHG,2026-02-13,,,
21804.0,21804.0,21804.0,21804.0,30.0,AG9999.SHG,2026-02-27,,,
23984.0,23984.0,23984.0,23984.0,30.0,AG9999.SHG,2026-03-02,,,
24850.0,24850.0,22543.0,24381.0,8550.0,AG9999.SHG,2026-03-03,,,
22508.0,22508.0,22508.0,22508.0,180.0,AG9999.SHG,2026-03-04,,,
22600.0,22600.0,21588.0,22151.0,1980.0,AG9999.SHG,2026-03-05,,,
22100.0,22450.0,21730.0,21853.0,2580.0,AG9999.SHG,2026-03-06,,,
22190.0,22190.0,22190.0,22190.0,150.0,AG9999.SHG,2026-03-09,,,
23530.0,23530.0,23530.0,23530.0,30.0,AG9999.SHG,2026-03-10,,,
22990.0,23150.0,22990.0,23030.0,120.0,AG9999.SHG,2026-03-11,,,
22450.0,22590.0,22330.0,22445.0,2730.0,AG9999.SHG,2026-03-12,,,
21720.0,21880.0,21720.0,21817.0,690.0,AG9999.SHG,2026-03-13,,,
20660.0,20780.0,20660.0,20711.0,210.0,AG9999.SHG,2026-03-16,,,
20700.0,20860.0,20700.0,20780.0,180.0,AG9999.SHG,2026-03-17,,,
20249.0,20249.0,20249.0,20249.0,180.0,AG9999.SHG,2026-03-18,,,
19010.0,19140.0,18224.0,18598.0,420.0,AG9999.SHG,2026-03-19,,,
18450.0,18450.0,17860.0,18148.0,1410.0,AG9999.SHG,2026-03-20,,,
16550.0,16550.0,16333.0,16484.0,600.0,AG9999.SHG,2026-03-23,,,
16740.0,17480.0,16740.0,17164.0,810.0,AG9999.SHG,2026-03-24,,,
18372.0,18400.0,18372.0,18384.0,330.0,AG9999.SHG,2026-03-25,,,
17650.0,17750.0,17650.0,17700.0,6000.0,AG9999.SHG,2026-03-26,,,
17815.0,17815.0,17575.0,17749.0,600.0,AG9999.SHG,2026-03-27,,,
17825.0,17980.0,17818.0,17885.0,150.0,AG9999.SHG,2026-03-30,,,
18330.0,18330.0,18250.0,18303.0,180.0,AG9999.SHG,2026-03-31,,,
18925.0,18961.0,18925.0,18932.0,150.0,AG9999.SHG,2026-04-01,,,
17740.0,17740.0,17740.0,17740.0,240.0,AG9999.SHG,2026-04-02,,,
18045.0,18045.0,18000.0,18036.0,450.0,AG9999.SHG,2026-04-03,,,
18000.0,18059.0,17950.0,18050.0,1020.0,AG9999.SHG,2026-04-07,,,
19100.0,19100.0,19030.0,19096.0,540.0,AG9999.SHG,2026-04-08,,,
18260.0,18320.0,18260.0,18316.0,1560.0,AG9999.SHG,2026-04-09,,,
18670.0,18670.0,18670.0,18670.0,780.0,AG9999.SHG,2026-04-10,,,
18750.0,18750.0,18354.0,18514.0,3120.0,AG9999.SHG,2026-04-13,,,
