open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
3718,3718,3718,3718,3600,AG9999.SHG,2016-04-27,NA,NA,NA
3708,3708,3660,3705,2310,AG9999.SHG,2016-04-28,NA,NA,NA
3744,3744,3744,3744,720,AG9999.SHG,2016-05-05,NA,NA,NA
3710,3721,3710,3720,480,AG9999.SHG,2016-05-06,NA,NA,NA
3733,3739,3733,3737,6000,AG9999.SHG,2016-05-09,NA,NA,NA
3640,3655,3626,3646,4860,AG9999.SHG,2016-05-10,NA,NA,NA
3681,3681,3679,3680,2400,AG9999.SHG,2016-05-11,NA,NA,NA
3715,3715,3715,3715,360,AG9999.SHG,2016-05-12,NA,NA,NA
3665,3665,3665,3665,150,AG9999.SHG,2016-05-13,NA,NA,NA
3710,3760,3679,3690,40260,AG9999.SHG,2016-05-18,NA,NA,NA
3660,3660,3605,3650,180,AG9999.SHG,2016-05-19,NA,NA,NA
3605,3605,3589,3591,210,AG9999.SHG,2016-05-20,NA,NA,NA
3544,3544,3544,3544,300,AG9999.SHG,2016-05-24,NA,NA,NA
3500,3500,3475,3487,600,AG9999.SHG,2016-05-30,NA,NA,NA
3525,3560,3525,3558,2160,AG9999.SHG,2016-06-06,NA,NA,NA
3735,3735,3730,3730,10710,AG9999.SHG,2016-06-13,NA,NA,NA
3755,3763,3755,3756,210,AG9999.SHG,2016-06-15,NA,NA,NA
3744,3744,3720,3738,630,AG9999.SHG,2016-06-17,NA,NA,NA
3740,3740,3740,3740,420,AG9999.SHG,2016-06-20,NA,NA,NA
3761,3761,3761,3761,1620,AG9999.SHG,2016-06-21,NA,NA,NA
3724,3724,3724,3724,30,AG9999.SHG,2016-06-23,NA,NA,NA
3808,3814,3808,3809,13560,AG9999.SHG,2016-06-28,NA,NA,NA
4188,4188,4188,4188,30,AG9999.SHG,2016-07-14,NA,NA,NA
4403,4403,4403,4403,1380,AG9999.SHG,2016-07-15,NA,NA,NA
4370,4370,4300,4311,2370,AG9999.SHG,2016-07-18,NA,NA,NA
4308,4308,4308,4308,1800,AG9999.SHG,2016-07-20,NA,NA,NA
4194,4210,4190,4200,15240,AG9999.SHG,2016-07-21,NA,NA,NA
4290,4290,4275,4275,11400,AG9999.SHG,2016-07-22,NA,NA,NA
4234,4234,4234,4234,3930,AG9999.SHG,2016-07-25,NA,NA,NA
4260,4265,4155,4237,25350,AG9999.SHG,2016-07-26,NA,NA,NA
4420,4420,4420,4420,3000,AG9999.SHG,2016-07-28,NA,NA,NA
4420,4420,4420,4420,240,AG9999.SHG,2016-08-01,NA,NA,NA
4500,4500,4500,4500,30,AG9999.SHG,2016-08-03,NA,NA,NA
4390,4390,4390,4390,390,AG9999.SHG,2016-08-04,NA,NA,NA
4429,4429,4429,4429,30,AG9999.SHG,2016-08-05,NA,NA,NA
4343,4343,4343,4343,4500,AG9999.SHG,2016-08-08,NA,NA,NA
4340,4340,4285,4312,6300,AG9999.SHG,2016-08-09,NA,NA,NA
4325,4325,4325,4325,150,AG9999.SHG,2016-08-10,NA,NA,NA
4358,4358,4358,4358,1200,AG9999.SHG,2016-08-11,NA,NA,NA
4308,4308,4308,4308,300,AG9999.SHG,2016-08-15,NA,NA,NA
4300,4300,4300,4300,1800,AG9999.SHG,2016-08-19,NA,NA,NA
4218,4218,4182,4200,600,AG9999.SHG,2016-08-22,NA,NA,NA
4162,4162,4162,4162,150,AG9999.SHG,2016-08-24,NA,NA,NA
4082,4082,4082,4082,150,AG9999.SHG,2016-08-25,NA,NA,NA
4088,4088,4088,4088,150,AG9999.SHG,2016-08-26,NA,NA,NA
4060,4060,4060,4060,60,AG9999.SHG,2016-08-29,NA,NA,NA
4110,4110,4107,4109,1350,AG9999.SHG,2016-09-01,NA,NA,NA
4260,4260,4260,4260,210,AG9999.SHG,2016-09-05,NA,NA,NA
