open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
373.0,373.0,371.0,371.3,41337.42,AU9999.SHG,2022-01-04,NA,NA,NA
371.3,373.97,370.4,372.84,15670.12,AU9999.SHG,2022-01-05,NA,NA,NA
373.6,374.8,369.7,370.84,29797.94,AU9999.SHG,2022-01-06,NA,NA,NA
372.6,372.6,367.9,368.37,17005.44,AU9999.SHG,2022-01-07,NA,NA,NA
367.01,369.8,367.0,368.87,23097.42,AU9999.SHG,2022-01-10,NA,NA,NA
370.5,372.5,368.8,372.06,18551.68,AU9999.SHG,2022-01-11,NA,NA,NA
373.3,374.7,370.9,373.31,15532.58,AU9999.SHG,2022-01-12,NA,NA,NA
373.8,374.9,373.05,374.29,16200.16,AU9999.SHG,2022-01-13,NA,NA,NA
375.25,375.25,372.5,374.18,15968.84,AU9999.SHG,2022-01-14,NA,NA,NA
375.0,375.0,371.91,372.89,20116.68,AU9999.SHG,2022-01-17,NA,NA,NA
371.0,372.9,300.0,371.64,24570.18,AU9999.SHG,2022-01-18,NA,NA,NA
372.8,374.1,370.6,371.8,21865.82,AU9999.SHG,2022-01-19,NA,NA,NA
372.0,377.0,372.0,376.39,17265.88,AU9999.SHG,2022-01-20,NA,NA,NA
374.5,377.6,374.5,376.64,17391.42,AU9999.SHG,2022-01-21,NA,NA,NA
375.05,377.0,374.8,375.72,16454.42,AU9999.SHG,2022-01-24,NA,NA,NA
375.21,376.49,374.0,376.34,16121.42,AU9999.SHG,2022-01-25,NA,NA,NA
376.0,377.38,375.5,376.67,17430.7,AU9999.SHG,2022-01-26,NA,NA,NA
376.22,376.99,369.8,370.28,27918.78,AU9999.SHG,2022-01-27,NA,NA,NA
370.8,371.9,368.1,369.04,11816.5,AU9999.SHG,2022-01-28,NA,NA,NA
369.47,371.54,369.47,371.35,14722.48,AU9999.SHG,2022-02-07,NA,NA,NA
371.02,373.78,371.0,373.11,13936.52,AU9999.SHG,2022-02-08,NA,NA,NA
373.4,375.1,373.0,374.87,13134.98,AU9999.SHG,2022-02-09,NA,NA,NA
374.95,376.3,275.05,375.7,9650.78,AU9999.SHG,2022-02-10,NA,NA,NA
375.99,376.0,373.7,373.84,13346.94,AU9999.SHG,2022-02-11,NA,NA,NA
374.6,381.15,373.0,379.9,14006.08,AU9999.SHG,2022-02-14,NA,NA,NA
380.68,384.35,379.9,384.04,11699.82,AU9999.SHG,2022-02-15,NA,NA,NA
380.0,381.9,367.59,378.94,10447.9,AU9999.SHG,2022-02-16,NA,NA,NA
378.52,382.8,378.01,382.29,14981.5,AU9999.SHG,2022-02-17,NA,NA,NA
384.99,386.6,383.2,385.47,10630.16,AU9999.SHG,2022-02-18,NA,NA,NA
385.47,387.29,384.1,385.28,10794.78,AU9999.SHG,2022-02-21,NA,NA,NA
385.4,390.58,385.4,390.44,11162.46,AU9999.SHG,2022-02-22,NA,NA,NA
386.36,388.29,385.98,386.41,10809.98,AU9999.SHG,2022-02-23,NA,NA,NA
385.33,396.75,385.3,395.14,12686.98,AU9999.SHG,2022-02-24,NA,NA,NA
396.8,399.99,388.0,389.61,12068.94,AU9999.SHG,2022-02-25,NA,NA,NA
386.5,390.0,384.0,386.7,10616.66,AU9999.SHG,2022-02-28,NA,NA,NA
387.5,389.5,385.0,387.9,16181.88,AU9999.SHG,2022-03-01,NA,NA,NA
390.5,394.8,388.02,394.67,13715.1,AU9999.SHG,2022-03-02,NA,NA,NA
394.67,394.67,390.5,391.95,13708.88,AU9999.SHG,2022-03-03,NA,NA,NA
393.0,395.6,391.6,393.99,11799.14,AU9999.SHG,2022-03-04,NA,NA,NA
393.99,405.5,393.8,401.5,15677.28,AU9999.SHG,2022-03-07,NA,NA,NA
402.9,410.98,398.5,409.96,13468.76,AU9999.SHG,2022-03-08,NA,NA,NA
405.0,418.0,405.0,415.11,11814.46,AU9999.SHG,2022-03-09,NA,NA,NA
410.0,410.01,399.3,402.1,10753.72,AU9999.SHG,2022-03-10,NA,NA,NA
405.97,408.0,402.8,403.6,13667.66,AU9999.SHG,2022-03-11,NA,NA,NA
403.01,404.5,399.8,400.69,9184.12,AU9999.SHG,2022-03-14,NA,NA,NA
400.0,400.19,392.0,393.7,15125.88,AU9999.SHG,2022-03-15,NA,NA,NA
390.0,394.8,389.8,391.31,24246.96,AU9999.SHG,2022-03-16,NA,NA,NA
391.0,395.0,388.06,394.09,5160.0,AU9999.SHG,2022-03-17,NA,NA,NA
395.9,397.49,393.4,395.64,8032.0,AU9999.SHG,2022-03-18,NA,NA,NA
396.0,396.4,393.0,393.66,7803.22,AU9999.SHG,2022-03-21,NA,NA,NA
393.16,397.78,393.0,396.25,12838.5,AU9999.SHG,2022-03-22,NA,NA,NA
394.6,395.5,392.5,393.81,11041.68,AU9999.SHG,2022-03-23,NA,NA,NA
396.0,399.59,396.0,398.0,14909.5,AU9999.SHG,2022-03-24,NA,NA,NA
400.99,402.4,399.0,400.0,8674.84,AU9999.SHG,2022-03-25,NA,NA,NA
398.5,401.6,396.5,396.5,9889.98,AU9999.SHG,2022-03-28,NA,NA,NA
397.0,398.7,394.0,394.0,12204.48,AU9999.SHG,2022-03-29,NA,NA,NA
391.5,394.54,387.7,393.84,13619.86,AU9999.SHG,2022-03-30,NA,NA,NA
393.85,395.5,392.15,394.14,4605.9,AU9999.SHG,2022-03-31,NA,NA,NA
394.3,396.8,392.61,395.2,10109.6,AU9999.SHG,2022-04-01,NA,NA,NA
393.89,394.97,393.0,393.2,13844.36,AU9999.SHG,2022-04-06,NA,NA,NA
393.02,395.52,393.02,394.3,9230.82,AU9999.SHG,2022-04-07,NA,NA,NA
395.44,396.15,394.3,395.12,9599.6,AU9999.SHG,2022-04-08,NA,NA,NA
396.0,399.0,395.58,398.39,11014.38,AU9999.SHG,2022-04-11,NA,NA,NA
401.0,402.5,398.05,400.28,8949.32,AU9999.SHG,2022-04-12,NA,NA,NA
401.48,403.49,400.05,401.91,16627.26,AU9999.SHG,2022-04-13,NA,NA,NA
403.8,404.5,402.8,403.41,9819.94,AU9999.SHG,2022-04-14,NA,NA,NA
403.51,404.98,402.0,404.48,7211.0,AU9999.SHG,2022-04-15,NA,NA,NA
402.45,407.2,402.45,406.82,9808.24,AU9999.SHG,2022-04-18,NA,NA,NA
407.33,407.59,403.65,404.81,11317.64,AU9999.SHG,2022-04-19,NA,NA,NA
405.0,405.85,398.6,399.86,11659.42,AU9999.SHG,2022-04-20,NA,NA,NA
401.0,404.38,400.6,403.7,7053.62,AU9999.SHG,2022-04-21,NA,NA,NA
402.5,406.0,401.0,405.74,10854.58,AU9999.SHG,2022-04-22,NA,NA,NA
404.0,406.5,402.75,403.98,12741.78,AU9999.SHG,2022-04-25,NA,NA,NA
402.99,402.99,399.1,400.17,13402.04,AU9999.SHG,2022-04-26,NA,NA,NA
401.0,402.19,400.0,400.64,16700.98,AU9999.SHG,2022-04-27,NA,NA,NA
400.58,401.2,397.31,399.95,29422.8,AU9999.SHG,2022-04-28,NA,NA,NA
401.6,406.4,401.0,405.2,10423.12,AU9999.SHG,2022-04-29,NA,NA,NA
403.51,404.19,402.05,402.69,6548.86,AU9999.SHG,2022-05-05,NA,NA,NA
404.0,406.0,400.7,403.0,10183.06,AU9999.SHG,2022-05-06,NA,NA,NA
403.99,405.0,402.3,403.8,7699.8,AU9999.SHG,2022-05-09,NA,NA,NA
402.8,404.7,401.4,402.36,10463.18,AU9999.SHG,2022-05-10,NA,NA,NA
401.58,404.99,397.5,400.35,12333.04,AU9999.SHG,2022-05-11,NA,NA,NA
400.1,403.5,400.0,402.69,6896.7,AU9999.SHG,2022-05-12,NA,NA,NA
402.5,403.45,398.91,398.95,9757.54,AU9999.SHG,2022-05-13,NA,NA,NA
397.6,397.6,394.8,396.26,15523.9,AU9999.SHG,2022-05-16,NA,NA,NA
396.49,398.3,394.45,397.18,8186.48,AU9999.SHG,2022-05-17,NA,NA,NA
396.9,398.19,393.2,394.78,12461.94,AU9999.SHG,2022-05-18,NA,NA,NA
395.0,396.0,390.09,394.86,7736.44,AU9999.SHG,2022-05-19,NA,NA,NA
397.0,399.0,396.6,396.61,15776.44,AU9999.SHG,2022-05-20,NA,NA,NA
396.25,399.3,395.4,398.23,12853.64,AU9999.SHG,2022-05-23,NA,NA,NA
398.0,399.39,396.5,399.31,10442.58,AU9999.SHG,2022-05-24,NA,NA,NA
398.6,400.0,398.0,399.36,13851.36,AU9999.SHG,2022-05-25,NA,NA,NA
400.0,401.1,398.5,400.87,8318.78,AU9999.SHG,2022-05-26,NA,NA,NA
400.0,402.7,400.0,402.5,12369.72,AU9999.SHG,2022-05-27,NA,NA,NA
401.4,402.2,398.5,399.09,15374.98,AU9999.SHG,2022-05-30,NA,NA,NA
400.5,400.5,397.31,398.35,10199.06,AU9999.SHG,2022-05-31,NA,NA,NA
400.0,400.0,394.8,395.62,16881.4,AU9999.SHG,2022-06-01,NA,NA,NA
395.5,398.8,394.8,398.22,8225.66,AU9999.SHG,2022-06-02,NA,NA,NA
399.99,399.99,396.7,397.0,6778.74,AU9999.SHG,2022-06-06,NA,NA,NA
398.75,398.75,394.8,396.31,10836.5,AU9999.SHG,2022-06-07,NA,NA,NA
398.0,398.49,395.0,397.0,14976.32,AU9999.SHG,2022-06-08,NA,NA,NA
393.99,399.53,393.05,398.29,7068.86,AU9999.SHG,2022-06-09,NA,NA,NA
397.0,398.3,396.66,397.19,8848.12,AU9999.SHG,2022-06-10,NA,NA,NA
396.5,404.6,394.7,403.02,7305.26,AU9999.SHG,2022-06-13,NA,NA,NA
403.0,403.0,395.5,396.48,10523.42,AU9999.SHG,2022-06-14,NA,NA,NA
397.8,397.8,393.01,394.34,19628.24,AU9999.SHG,2022-06-15,NA,NA,NA
396.3,396.5,393.5,395.2,12103.96,AU9999.SHG,2022-06-16,NA,NA,NA
